Time,RainAmout[mm/h]
1/8/2013 18:40,5.9604646e-09
1/8/2013 18:50,5.9604646e-09
1/8/2013 19:00,2.9802323e-09
1/8/2013 19:10,8.940697e-09
1/8/2013 19:20,8.940697e-09
1/8/2013 19:30,1.1920929e-08
1/8/2013 19:40,8.940697e-09
1/8/2013 19:50,1.4901161e-08
1/8/2013 20:00,1.1920929e-08
1/8/2013 20:10,1.7881394e-08
1/8/2013 20:20,1.1920929e-08
1/8/2013 20:30,2.0861625e-08
1/8/2013 20:40,1.7881394e-08
1/8/2013 20:50,2.3841858e-08
1/8/2013 21:00,1.4901161e-08
1/8/2013 21:10,2.3841858e-08
1/8/2013 21:20,2.0861625e-08
1/8/2013 21:30,2.6822091e-08
1/8/2013 21:40,1.4901161e-08
1/8/2013 21:50,2.6822091e-08
1/8/2013 22:00,2.0861625e-08
1/8/2013 22:10,2.6822091e-08
1/8/2013 22:20,1.7881394e-08
1/8/2013 22:30,2.6822091e-08
1/8/2013 22:40,2.0861625e-08
1/8/2013 22:50,2.6822091e-08
1/8/2013 23:00,1.7881394e-08
1/8/2013 23:10,2.6822091e-08
1/8/2013 23:20,2.0861625e-08
1/8/2013 23:30,2.6822091e-08
1/8/2013 23:40,1.7881394e-08
1/8/2013 23:50,2.6822091e-08
1/9/2013 0:00,2.0861625e-08
1/9/2013 0:10,2.6822091e-08
1/9/2013 0:20,1.7881394e-08
1/9/2013 0:30,2.6822091e-08
1/9/2013 0:40,2.0861625e-08
1/9/2013 0:50,2.6822091e-08
1/9/2013 1:00,1.7881394e-08
1/9/2013 1:10,2.6822091e-08
1/9/2013 1:20,2.0861625e-08
1/9/2013 1:30,2.6822091e-08
1/9/2013 1:40,1.7881394e-08
1/9/2013 1:50,2.6822091e-08
1/9/2013 2:00,2.0861625e-08
1/9/2013 2:10,2.6822091e-08
1/9/2013 2:20,1.4901161e-08
1/9/2013 2:30,2.6822091e-08
1/9/2013 2:40,2.0861625e-08
1/9/2013 2:50,2.3841858e-08
1/9/2013 3:00,1.4901161e-08
1/9/2013 3:10,2.3841858e-08
1/9/2013 3:20,1.7881394e-08
1/9/2013 3:30,2.0861625e-08
1/9/2013 3:40,1.1920929e-08
1/9/2013 3:50,1.7881394e-08
1/9/2013 4:00,1.1920929e-08
1/9/2013 4:10,1.1920929e-08
1/9/2013 4:20,8.940697e-09
1/9/2013 4:30,8.940697e-09
1/9/2013 4:40,8.940697e-09
1/9/2013 4:50,8.940697e-09
1/9/2013 5:00,5.9604646e-09
1/9/2013 5:10,8.940697e-09
